Id,Predicted
346,162161.75903320312
347,285186.2817993164
348,195782.99743652344
349,393917.39041137695
350,211468.1689453125
351,248118.74127197266
352,315253.8918457031
353,170702.36758422852
354,410379.35791015625
355,295784.4471435547
356,144835.69903564453
357,194334.947265625
358,274275.5784301758
359,398961.1163330078
360,272584.74574279785
361,235429.45874023438
362,280663.10119628906
363,234996.029296875
364,197016.96533203125
365,239637.44989013672
366,250891.39889526367
367,199821.12866210938
368,127994.11840820312
369,233058.1962890625
370,316888.8942871094
371,167234.91563415527
372,459723.3952331543
373,247475.61486816406
374,319059.8838195801
375,594512.9445800781
376,383796.18658447266
377,197581.5703125
378,417685.2868041992
379,215913.45001220703
380,401163.2404785156
381,105827.18803405762
382,177955.2532196045
383,307013.41955566406
384,159088.00122070312
385,334708.0952453613
386,226345.65399169922
387,285458.80041503906
388,315006.05548095703
389,462874.20530700684
390,291025.77868652344
391,274742.17987060547
392,359327.9930114746
393,475575.6039428711
394,320200.91592407227
395,250441.0998840332
396,379061.35736083984
397,366481.5948944092
398,410637.52041625977
399,283846.69746398926
400,363921.9285736084
401,348105.5209350586
402,202017.95050048828
403,197976.01831054688
404,385380.96252441406
405,154763.35680389404
406,348234.7804260254
407,161507.76622009277
408,336791.2471008301
409,250250.14096069336
410,386040.93353271484
411,324836.3162384033
412,199835.27734375
413,142430.23672485352
414,471992.46224975586
415,399165.48431396484
416,189531.81385803223
417,250510.7400970459
418,150906.07968139648
419,377156.2208251953
420,385944.6905517578
421,283987.4462890625
422,288592.05603027344
423,138575.59481811523
424,263025.330078125
425,267156.378326416
426,116935.13287353516
427,337829.3338775635
428,255099.38800048828
429,335653.32092285156
430,368328.8428955078
431,176335.16203308105
432,256088.6061553955
433,290973.57721710205
434,410643.7939453125
435,270503.3096923828
436,412695.44174194336
437,159000.03088378906
438,327400.1904296875
439,208023.2080078125
440,342040.89276123047
441,224799.80967712402
442,168358.3466796875
443,388004.17182922363
444,151493.4454650879
445,217039.09114837646
446,179600.58792114258
447,370712.4755859375
448,331317.88623046875
449,176461.31286621094
450,359954.52099609375
451,377423.4833831787
452,373099.365234375
453,290786.2921142578
454,322772.97161865234
455,296278.3445892334
456,344333.1064147949
457,161015.0467529297
458,358331.2097167969
459,205085.27709960938
460,157689.38580322266
461,399379.149017334
462,292759.0117492676
463,262613.5453033447
464,458749.90478515625
465,455645.3977203369
466,428060.587600708
467,328210.2030181885
468,836906.5647125244
469,658732.7558898926
470,295253.1371154785
471,404413.6957397461
472,343973.8050842285
473,244235.77392578125
474,257752.99530029297
475,458236.5323486328
476,78591.15020751953
477,493130.20765686035
478,384016.2342529297
479,238741.318359375
480,310549.49057006836
481,347580.56746673584
482,135471.07497406006
483,364147.24182128906
484,340697.5238571167
485,236589.43829345703
486,357554.05529785156
487,260506.47552490234
488,202065.6083984375
489,421589.9825439453
490,378194.8806152344
491,325443.2063598633
492,328311.7492675781
493,311747.2115325928
494,239240.7430267334
495,395982.96628952026
496,288454.5801086426
497,386445.20793151855
498,236321.13301086426
499,535386.5341796875
500,228358.53576660156
501,303708.5202636719
502,474291.10458374023
503,268595.6780090332
504,451424.1276855469
505,112480.8212890625
506,149593.02575683594
507,440908.79193115234
508,211904.90771484375
509,734399.74609375
510,361407.12522125244
511,278441.57623291016
512,121340.71339416504
513,223152.97207641602
514,359968.8982849121
515,118448.97012329102
516,214848.54345703125
517,259793.9287109375
518,134454.9033203125
519,146331.9913330078
520,647886.6873016357
521,150124.05047607422
522,356087.40380859375
523,300770.7864379883
524,263619.20318603516
525,275050.44259643555
526,370012.51666259766
527,553338.1706542969
528,198681.32006835938
529,295215.8874511719
530,386793.63006591797
531,238981.7317199707
532,269274.4387359619
533,514650.0983886719
534,393541.9555358887
535,185473.61373901367
536,296969.5266723633
537,319178.2495422363
538,479762.5879058838
539,257712.0333251953
540,315397.32971191406
541,221431.75177001953
542,163971.23291015625
543,283006.14697265625
544,133356.4906616211
545,106691.82788085938
546,286773.8046875
547,232743.68798828125
548,345400.3182525635
549,403622.9190673828
550,216409.0118408203
551,385987.9724121094
552,290266.63206481934
553,240806.22566223145
554,331683.87271881104
555,184492.54402160645
556,434549.7204208374
557,317574.8117675781
558,573303.4411621094
559,193702.17321777344
560,108748.486328125
561,150139.26293945312
562,443777.2015991211
563,289927.9366455078
564,276243.3175201416
565,299463.2158203125
566,211155.37719726562
567,257525.91973876953
568,195189.15161132812
569,404519.08935546875
570,298489.4092941284
571,226276.4940185547
572,454866.0854187012
573,418400.02059936523
574,319882.7861328125
575,325248.1463623047
576,206426.02067565918
577,139659.0480041504
578,394384.61639404297
579,196967.1690673828
580,254642.41635131836
581,220189.42935180664
582,239195.08123779297
583,371751.48791503906
584,273816.3375091553
585,320863.44438171387
586,293979.0769042969
587,164342.7229309082
588,556055.3062744141
589,177625.91577148438
590,219494.4704437256
591,133959.03228759766
592,169228.0078125
593,299344.7348327637
594,296280.7370452881
595,313830.94140625
596,139165.32272338867
597,328194.4006347656
598,421872.58769989014
599,263110.97131347656
600,301239.94049072266
601,158113.44109344482
602,448332.10694885254
603,259366.28887939453
604,285213.98083496094
605,253311.0048828125
606,308541.2084121704
607,241252.68379211426
608,175190.68466186523
609,124969.68896484375
610,328014.2143249512
611,305385.57092285156
612,208413.3328552246
613,308494.66552734375
614,348987.43145751953
615,206777.9443359375
616,159111.8430480957
617,238323.31079101562
618,209336.42944335938
619,228339.88417053223
620,306904.0475463867
621,294910.62774658203
622,335664.60388183594
623,354703.67294311523
624,401087.2717285156
625,311172.8843688965
626,185874.46337890625
627,304203.1554107666
628,478557.10917663574
629,230972.3529434204
630,334637.4634399414
631,146115.3115234375
632,404269.40979003906
633,149883.6600036621
634,154494.5184326172
635,180893.87646484375
636,204710.80575561523
637,322314.15954589844
638,243382.26889038086
639,743282.7346191406
640,425844.0369873047
641,360623.7551269531
642,545963.0648727417
643,145312.88594055176
644,127514.77969360352
645,285363.913192749
646,339028.8344306946
647,158047.39604187012
648,300997.3129119873
649,256600.6602783203
650,122081.48864746094
651,231861.57096862793
652,165923.3285522461
653,219597.78448486328
654,378582.5760192871
655,264279.5966720581
656,660497.3870544434
657,423462.91996765137
658,163753.9079437256
659,249113.17108154297
660,471284.5720214844
661,169771.0675048828
662,345669.229927063
663,389906.85272216797
664,143316.87057495117
665,273556.50897216797
666,333116.4046783447
667,702528.3001708984
668,460253.1080932617
669,366956.1032714844
670,481350.1247406006
671,385685.444732666
672,334085.81451416016
673,228112.73391723633
674,271496.109375
675,424149.3731689453
676,289611.41357421875
677,119413.20336914062
678,208177.12728881836
679,194152.93405151367
680,388486.78466796875
681,435125.5746650696
682,417318.9540710449
683,336073.9518890381
684,219296.70249938965
685,334751.8084716797
686,233101.24282836914
687,304650.87005615234
688,329825.7064819336
689,270311.0248718262
690,213462.04498291016
691,190394.5048828125
692,382200.55111694336
693,222431.00549316406
694,190876.19299316406
695,471280.43017578125
696,155489.93103027344
697,408243.70864868164
698,210009.3914794922
699,259485.9435119629
700,181828.40087890625
701,369579.140625
702,283068.63830566406
703,299704.6554107666
704,452604.2199707031
705,377640.1417236328
706,406687.8353881836
707,147501.66177368164
708,359761.8313598633
709,335667.285736084
710,116589.47094726562
711,358850.39111328125
712,304316.4928894043
713,258833.63357543945
714,214885.49325561523
715,238609.79542541504
716,361677.2130126953
717,246676.49460601807
718,268147.055267334
719,370053.3871612549
720,177878.2279663086
721,323972.4811706543
722,430753.9902648926
723,200365.8203125
724,171016.1875
725,350941.40811157227
726,221253.2942047119
727,726884.7320556641
728,424882.7223815918
729,211086.3073425293
730,174653.3807067871
731,417723.73275756836
732,443720.24688720703
733,366202.4703979492
734,309106.8122558594
735,249467.1125793457
736,169788.2188720703
737,191898.05381774902
738,524254.30950164795
739,514235.8628997803
740,302301.58380126953
741,308157.4675140381
742,178604.41680908203
743,130606.06066894531
744,417983.9674987793
745,151588.1748046875
746,299548.3359069824
747,282889.1077270508
748,288300.0859375
749,250249.22072601318
750,257013.88536071777
751,480539.3139266968
752,273700.8508300781
753,220479.9874420166
754,158477.34146118164
755,148325.2721786499
756,125312.8408203125
757,287506.22772216797
758,142450.17221069336
759,389080.61126708984
760,154241.0859375
761,271400.30068969727
762,657805.1124954224
763,276804.64880371094
764,383327.2216491699
765,251332.20524597168
766,142972.42510986328
767,257471.0689086914
768,338433.6433105469
769,131508.07456970215
770,246899.93133544922
771,139773.625
772,450920.4244041443
773,150654.04629516602
774,242649.26721191406
775,181256.57626342773
776,429025.94512939453
777,405838.66596221924
778,156693.90884399414
779,354862.35580444336
780,286161.44275665283
781,187157.17391967773
782,324003.4566040039
783,152939.4415283203
784,441941.93771362305
785,432767.0560913086
786,301048.3323402405
787,486515.562210083
788,260280.0101776123
789,278556.5819091797
790,328806.21059417725
791,275027.4976348877
792,186098.80108642578
793,328133.2687988281
794,253124.96612548828
795,231699.448928833
796,380613.9309082031
797,430271.1584472656
798,273358.39361572266
799,293029.6536254883
800,373200.23583984375
801,210018.16787719727
802,270137.8991699219
803,206639.94140625
804,520649.1075439453
805,537861.9506835938
806,415599.37076568604
807,555758.6256408691
808,209584.28512573242
809,461198.43225097656
810,230673.76513671875
811,348840.64001464844
812,374071.8558883667
813,201470.81169128418
814,230123.93701171875
815,404736.92515563965
816,278070.97662353516
817,416341.4825439453
818,382460.11962890625
819,212940.50289916992
820,150778.37060546875
821,223832.583984375
822,166405.40029907227
823,202005.34442138672
824,351868.36264038086
825,256548.01559448242
826,262053.53771209717
827,552611.2093505859
828,284952.7010192871
829,409011.864982605
830,282936.7628173828
831,341983.080657959
832,485172.6104736328
833,330150.1044921875
834,390898.7160644531
835,269484.6710662842
836,414297.14094543457
837,422677.28967666626
838,263570.86212158203
839,252516.52836608887
840,299222.9699707031
841,124639.23791503906
842,259197.42504882812
843,348182.59213256836
844,322626.9318847656
845,230403.2325744629
846,187628.04650878906
847,182368.78350830078
848,556189.3128356934
849,333412.62519836426
850,295386.6320800781
851,263887.59536743164
852,261582.21612548828
853,479072.267578125
854,132107.85131835938
855,263265.66760253906
856,201251.38075256348
857,217548.23657226562
858,362910.6688232422
859,224331.62951660156
860,220997.4990234375
861,164767.66162109375
862,385405.2442626953
863,192486.3784790039
864,310045.7561645508
865,247839.509765625
866,167785.7819519043
867,471289.92530822754
868,216713.46588134766
869,268158.42572021484
870,220990.70124053955
871,397849.1245727539
872,274158.4094238281
873,323690.8268432617
874,353077.6266479492
875,310191.9337463379
876,223470.90197753906
877,337241.49669647217
878,271326.3674316406
879,248099.28730773926
880,272324.96826171875
881,224640.6524658203
882,464778.19692993164
883,213927.2882080078
884,326398.23303222656
885,219920.2664489746
886,164793.333984375
887,453479.3130302429
888,228034.65881347656
889,234103.22296142578
890,364274.9963989258
891,498404.3937988281
892,123322.0424194336
893,172941.23095703125
894,290988.1315612793
895,231843.26220703125
896,448232.7804412842
897,406606.0552368164
898,322873.6153564453
899,187333.50105285645
900,234799.78843688965
901,206339.9362487793
902,445591.9287109375
903,679828.4581604004
904,264076.2216796875
905,339797.4607849121
906,617745.2349472046
907,336887.35205078125
908,199420.54788208008
909,339426.62506103516
910,357077.3279800415
911,199320.17318725586
912,294966.0205078125
913,535752.1320800781
914,356452.62002563477
915,274701.3285827637
916,162668.17501831055
917,301722.65884399414
918,162680.30228424072
919,158537.25329589844
920,333375.29608154297
921,526082.6173019409
922,275126.27307128906
923,424891.56829833984
924,233754.31411743164
925,100115.0258178711
926,118066.69287109375
927,272955.565826416
928,304147.3805847168
929,270588.84338378906
930,328785.32147216797
931,129108.60333251953
932,252544.78466796875
933,433824.6876525879
934,355271.0747909546
935,209770.77392578125
936,440613.5746612549
937,285322.47802734375
938,176321.27670288086
939,494717.8433532715
940,271406.0803222656
941,369960.0227355957
942,147129.41796875
943,223453.49072265625
944,258724.8225402832
945,319929.57640838623
946,205823.2236328125
947,307851.84425354004
948,119648.11152648926
949,242779.318359375
950,360430.92487335205
951,122751.52221679688
952,204939.22296142578
953,303007.6586608887
954,415857.4064941406
955,346856.71783447266
956,269187.04916381836
957,506276.22619628906
958,291081.874130249
959,319543.63357543945
960,426676.85263061523
961,191605.89807128906
962,128710.70993041992
963,230083.90130615234
964,312863.14239501953
965,548103.7657470703
966,236340.9785308838
967,279309.069442749
968,292506.22509765625
969,383481.50372314453
970,552128.1866073608
971,268305.4037475586
972,202943.82472229004
973,474972.37591552734
974,406592.2290496826
975,154846.68103790283
976,317799.5471191406
977,408597.1099700928
978,200181.20372009277
979,409977.3564147949
980,495487.4428253174
981,119375.94958496094
982,486695.365234375
983,350868.09814453125
984,461281.49085998535
985,244809.99099731445
986,529123.3991699219
987,230887.8952331543
988,462012.82119750977
989,304950.9323120117
990,148730.87460327148
991,252689.88046264648
992,314717.6506347656
993,419074.6690826416
994,352212.2104187012
995,136252.986328125
996,255269.6484375
997,360822.7435913086
998,256085.4266357422
999,447502.9582977295
1000,229861.26342773438
1001,283788.9761428833
1002,475087.5397872925
1003,375001.3027648926
1004,327268.3701171875
1005,224434.23934936523
1006,185442.91763305664
1007,215775.60068893433
1008,234777.39604187012
1009,189349.38179779053
1010,126925.22506713867
1011,190445.26748657227
1012,250591.01416015625
1013,113614.46713256836
1014,230765.9658203125
1015,91785.70834350586
1016,342526.16455078125
1017,352073.06213378906
1018,254601.31881713867
1019,477705.22998046875
1020,185249.28100585938
1021,504398.89572143555
1022,186808.5297241211
1023,411798.9835510254
1024,352935.47131347656
1025,290516.50646972656
1026,475239.4618988037
1027,494165.49755859375
1028,150414.40588378906
1029,275242.6884460449
1030,199884.95016479492
1031,220668.79975891113
1032,144386.70819091797
1033,382788.10302734375
1034,353178.95595932007
1035,606536.8603668213
1036,232065.33764648438
1037,297079.7571258545
1038,357427.73864746094
1039,195008.6954345703
1040,403757.97302246094
1041,304811.63020324707
1042,418234.5071411133
1043,223076.66015625
1044,124665.27905273438
1045,216836.67041015625
1046,344147.9677734375
1047,139966.5576171875
1048,237513.9592590332
1049,114855.30560302734
1050,289956.0243835449
1051,446802.5891799927
1052,246751.17140197754
1053,376660.9569091797
1054,275416.3483276367
1055,144787.10125732422
1056,190871.5856552124
1057,419504.3811035156
1058,209423.84829711914
1059,189873.8314666748
1060,167639.10498046875
1061,121186.57501220703
1062,282211.0991821289
1063,394380.4894104004
1064,541696.3162384033
1065,332093.62576293945
1066,111627.6333618164
1067,289851.98919677734
1068,500668.8203277588
1069,400162.7804412842
1070,342994.6589355469
1071,278370.2787322998
1072,487434.7004394531
1073,298446.90075683594
1074,268791.830078125
1075,236126.607421875
1076,259790.27862548828
1077,545470.2136230469
1078,148680.78170776367
1079,187644.27502441406
1080,355505.82135009766
1081,127696.12670898438
1082,277301.6414794922
1083,211045.4786376953
1084,283747.02490234375
1085,162341.2629699707
1086,392416.83837890625
1087,405820.38427734375
1088,451910.8673095703
1089,302948.55194091797
1090,506157.5352783203
1091,313274.41636657715
1092,122022.98559570312
1093,221584.4244003296
1094,162323.49522399902
1095,298060.3600616455
1096,322863.6057434082
1097,262170.86947631836
1098,288893.0061035156
1099,367264.561126709
1100,232063.1044921875
1101,381729.92138671875
1102,182852.13327026367
1103,327303.87370300293
1104,285265.6288757324
1105,292057.6124267578
1106,259194.99755859375
1107,264234.61962890625
1108,182441.1909790039
1109,497334.24307250977
1110,278563.8603515625
1111,233653.27960205078
1112,269705.4964904785
1113,427561.8747558594
1114,320726.42028808594
1115,284857.92864990234
1116,253622.35125732422
1117,453935.4228210449
1118,200927.99285888672
1119,265887.19941711426
1120,297687.32904052734
1121,377540.74786376953
1122,344098.9094238281
1123,320431.1456298828
1124,262294.9973144531
1125,141683.50296020508
1126,389582.21255493164
1127,443553.90197753906
1128,323906.11328125
1129,280832.7125091553
1130,380184.50897216797
1131,222596.89575195312
1132,348367.82666015625
1133,321935.4551086426
1134,259814.882522583
1135,429097.8764343262
1136,381306.21490478516
1137,147598.1039428711
1138,539999.0646362305
1139,261248.09478759766
1140,321551.1134338379
1141,278571.1926269531
1142,122170.80884552002
1143,126992.33325195312
1144,461430.74185180664
1145,102329.35623168945
1146,210409.38067626953
1147,300674.29232788086
1148,444319.67546081543
1149,451803.8003234863
1150,402617.61767578125
1151,341875.66131591797
1152,283080.47411346436
1153,437708.75454711914
1154,728384.994140625
1155,287698.9888000488
1156,134341.11376953125
1157,207733.52787017822
1158,313344.4699707031
1159,465023.35388183594
1160,280265.4112548828
1161,191743.64599609375
1162,122527.72442626953
1163,272265.5968017578
1164,85555.4038696289
1165,285545.01190185547
1166,273906.94677734375
1167,303685.50302124023
1168,404802.4810638428
1169,358603.46603393555
1170,388860.2325439453
1171,399179.54429626465
1172,291897.57540893555
1173,173681.22882843018
1174,110743.37890625
1175,373430.39141845703
1176,403753.90815734863
1177,181833.50296020508
1178,579431.4453125
1179,293820.0708618164
1180,290060.2279472351
1181,412242.26177215576
1182,480776.07849121094
1183,371077.88383483887
1184,890151.0213317871
1185,255859.10554504395
1186,428709.8811645508
1187,247304.0695953369
1188,246788.12237548828
1189,187624.80603027344
1190,379488.1463623047
1191,359442.92834472656
1192,250766.5966796875
1193,316952.08984375
1194,493261.1671142578
1195,188982.34448242188
1196,261320.92895507812
1197,279258.05780029297
1198,370412.1112060547
1199,147385.37155151367
1200,284300.9133300781
1201,232770.48083496094
1202,339765.30630493164
1203,173755.15307617188
1204,492156.4498901367
1205,161926.2954711914
1206,102193.94802856445
1207,296862.61239624023
1208,141433.60305023193
1209,248620.583984375
1210,304015.44229125977
1211,353664.438079834
1212,317382.5115966797
1213,215731.82678222656
1214,137147.65838623047
1215,398820.50354003906
1216,571054.7528076172
1217,195289.81622314453
1218,333287.05012512207
1219,291763.0810546875
1220,276911.0057449341
1221,176791.04663085938
1222,491843.07427978516
1223,213215.62860107422
1224,291705.70233154297
1225,464894.0856933594
1226,474153.661239624
1227,371916.7877807617
1228,256043.65391540527
1229,333020.3839416504
1230,459030.93870162964
1231,364496.31134033203
1232,138300.8583984375
1233,262869.54931640625
1234,229990.47760009766
1235,118561.61220550537
1236,338042.0359954834
1237,210710.41941070557
1238,363451.4580383301
1239,609430.7708740234
1240,399822.46810913086
1241,604863.0802612305
1242,179424.15283203125
1243,271011.7889404297
1244,264140.57373046875
1245,290102.4440307617
1246,249650.36334228516
1247,267033.76849365234
1248,127639.1448059082
1249,256541.62939453125
1250,383419.98065185547
1251,444751.75689697266
1252,296227.43377685547
1253,245384.92095947266
1254,553378.8810882568
1255,354771.02783203125
1256,368240.94131469727
1257,655280.5864257812
1258,313385.3105163574
1259,359747.61099243164
1260,105528.01734924316
1261,234614.27700805664
1262,393958.6206359863
1263,256210.40966033936
1264,201939.03881835938
1265,555913.0440368652
1266,268983.5717010498
1267,350619.1728820801
1268,115255.76760864258
1269,118538.02001953125
1270,95121.4711303711
1271,284442.88513183594
1272,273745.10415649414
1273,227295.4940185547
1274,336816.64611816406
1275,434696.5073699951
1276,505734.7763671875
1277,330844.701171875
1278,132808.27294921875
1279,422912.4151611328
1280,349505.34100341797
1281,365108.7763977051
1282,224367.55451965332
1283,384783.7839355469
1284,170088.4761352539
1285,421917.39152526855
1286,324351.4677734375
1287,764000.5416870117
1288,273981.9952392578
1289,242053.2311553955
1290,338515.50215148926
1291,503322.537689209
1292,588937.2967529297
1293,447750.4832458496
1294,303857.1027832031
1295,248887.15493774414
1296,597557.900390625
1297,519479.0556335449
1298,216226.767578125
1299,297722.13482666016
1300,301417.17303466797
1301,280264.69146728516
1302,79409.32110595703
1303,269018.9697265625
1304,479218.95832824707
1305,310826.8356933594
1306,311976.8862915039
1307,343051.14727783203
1308,160017.39013671875
1309,331338.4653625488
1310,189371.0422515869
1311,293754.44177246094
1312,261676.27098083496
1313,142187.78588867188
1314,440055.21697998047
1315,163700.2808227539
1316,388270.17196655273
1317,185956.65966796875
1318,258357.14721679688
1319,429207.6445007324
1320,680774.9340820312
1321,162718.61361694336
1322,255320.3755493164
1323,386542.06896972656
1324,176555.94924926758
1325,148226.60186767578
1326,199566.1708984375
1327,310381.66860961914
1328,479603.8024291992
1329,221773.73364257812
1330,366095.81576538086
1331,415045.97900390625
1332,440877.19494628906
1333,168204.1726989746
1334,198951.39617919922
1335,164192.41970825195
1336,411862.8895263672
1337,237893.2236328125
1338,446460.20251464844
1339,432918.46600341797
1340,276854.5497894287
1341,199002.42553710938
1342,275666.8849182129
1343,243834.93070220947
1344,192628.4552307129
1345,340472.1130371094
1346,478536.3140716553
1347,373347.65926361084
1348,404997.0666503906
1349,515477.5726776123
1350,374601.97637939453
1351,325720.21893310547
1352,186199.7137451172
1353,374458.1315917969
1354,192177.4453125
1355,340644.26960754395
1356,288491.94442749023
1357,461223.0651855469
1358,231492.2509765625
1359,810114.1787109375
1360,232987.50952148438
1361,238778.938621521
1362,311497.9778442383
1363,278697.89014434814
1364,184780.8572998047
1365,178025.9600830078
1366,460638.4655456543
1367,310116.1267089844
1368,427428.4892272949
1369,728237.0892944336
1370,318449.76837158203
